Customer_ID,snapshot_date,Age_imputed,Age_missing,debt_to_income,loan_to_income,inquiry_per_year,has_loans,has_overdue,high_utilization,session_sum,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,no_clicks,month,week_of_year,days_since_first_loan,hist_bucket,Type_of_Loan_clean,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour
CUS_0x3992,2023-07-01,28.0,0,0.25894734150291476,1.0655085299284226,2.42857142822449,1,0,0,2269,185,88,4,40,214,234,120,173,81,195,120,-30,93,172,31,24,134,183,88,120,0,7,26,0,<=25th,Multiple,Bad,Yes,Low_spent_Small_value_payments
CUS_0x3998,2024-11-01,32.0,1,0.05151089710097052,0.29091518425985097,0.6575342465393131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,44,0,25-50th,Multiple,unknown,Yes,!@9#%8
CUS_0x399d,2024-05-01,26.0,0,5.184289222932162E-4,0.17766584040206174,0.22988505746069493,1,0,1,2462,108,97,190,66,40,220,-11,-6,-92,178,160,252,227,181,152,177,273,-78,79,249,0,5,18,0,50-75th,Multiple,Good,No,High_spent_Large_value_payments
CUS_0x39a0,2024-05-01,33.0,0,0.029328376198835573,0.13512578589156893,0.6792452829676041,1,0,0,1950,-11,-20,175,9,-12,371,131,45,160,259,143,104,-48,141,191,49,49,121,46,47,0,5,18,0,25-50th,Multiple,unknown,Yes,Low_spent_Small_value_payments
CUS_0x39a6,2024-12-01,16.0,0,0.0630966380146916,0.20225874475795488,11.999999987999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,48,0,<=25th,Multiple,Bad,Yes,!@9#%8
CUS_0x39ad,2023-11-01,31.0,0,0.015993542135112438,0.15741675329835075,0.06504065040438892,1,0,1,1832,224,171,53,256,-43,334,173,185,-7,-74,2,143,48,40,60,188,-102,-19,40,160,0,11,44,0,>75th,Multiple,Good,NM,High_spent_Medium_value_payments
CUS_0x39ae,2024-11-01,45.0,0,0.012758529286853223,0.11337387734352178,0.2696629213361949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,44,0,50-75th,Unknown,Good,No,Low_spent_Medium_value_payments
CUS_0x39b2,2024-08-01,29.0,0,0.023616030150679847,0.12211103605352613,0.7441860464424013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,0,<=25th,Multiple,unknown,Yes,Low_spent_Small_value_payments
CUS_0x39bd,2023-04-01,36.0,0,0.042780012495593475,0.1260653149439321,0.8372093022671714,1,0,0,1543,-34,42,144,-6,295,65,129,10,52,-18,253,-112,231,66,65,-101,198,10,196,58,0,4,13,0,25-50th,Multiple,Bad,Yes,High_spent_Medium_value_payments
CUS_0x39bf,2024-08-01,34.0,0,0.1781364229307125,0.5610649011824128,3.9999999985454546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,0,<=25th,Multiple,Bad,Yes,Low_spent_Large_value_payments
CUS_0x39c0,2025-01-01,31.0,0,1.14647E12,1.0E13,0.20779220778141338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,50-75th,Multiple,Good,No,High_spent_Small_value_payments
CUS_0x39c5,2024-03-01,44.0,0,0.09232188603410722,0.620438612872946,0.5192307692008137,1,0,0,1754,240,277,189,260,69,101,31,3,144,30,90,-77,-186,132,99,118,-64,125,-22,195,0,3,9,0,25-50th,Multiple,Bad,Yes,Low_spent_Small_value_payments
CUS_0x39c6,2023-04-01,37.0,0,0.003896430628356386,0.5940586413106244,0.7272727272066115,1,0,0,1783,-54,178,-51,192,103,14,163,141,239,135,151,212,110,175,-46,28,33,59,-3,4,0,4,13,0,<=25th,Multiple,unknown,Yes,Low_spent_Small_value_payments
CUS_0x39ce,2024-05-01,25.0,0,0.027253297508548505,0.21808918975503747,0.1199999999964,1,0,0,1865,116,128,259,-124,-164,33,102,218,7,110,166,106,194,153,62,204,-109,174,137,93,0,5,18,0,>75th,Multiple,Good,No,High_spent_Small_value_payments
CUS_0x39cf,2024-10-01,33.0,0,0.0309869765664699,0.2574716999980881,0.12532637075325348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,40,0,>75th,Multiple,Standard,Yes,High_spent_Small_value_payments
CUS_0x39d3,2023-10-01,14.0,0,0.17093616472764614,1.065288325611655,0.4736842104889197,1,0,0,2457,199,-10,-39,255,201,135,61,148,172,96,178,31,167,263,202,131,75,124,-13,81,0,10,39,0,25-50th,Multiple,Standard,Yes,Low_spent_Medium_value_payments
CUS_0x39d4,2023-05-01,45.0,0,0.022596092366210442,0.1360407251514795,0.6185567009926666,1,0,0,1795,16,113,136,135,138,-77,82,176,107,170,34,73,45,38,46,303,55,89,136,-20,0,5,18,0,25-50th,Multiple,Bad,Yes,Low_spent_Medium_value_payments
CUS_0x39d6,2024-06-01,31.0,0,0.1438589842964922,0.57416817385809,0.6399999999658667,1,0,0,2343,121,-27,140,152,-63,49,186,306,112,184,73,-11,61,146,146,138,241,104,152,133,0,6,22,0,50-75th,Multiple,unknown,Yes,Low_spent_Medium_value_payments
CUS_0x39d7,2024-04-01,29.0,0,0.07315104256122756,0.49073251642724686,0.5333333332859259,1,0,0,1951,51,239,173,50,191,145,117,188,140,183,172,-225,85,76,284,-66,9,241,-135,33,0,4,14,0,<=25th,Multiple,Standard,Yes,Low_spent_Small_value_payments
CUS_0x39d8,2024-05-01,32.0,0,0.08109325512033731,0.70768177956486,0.18947368420454294,1,0,0,2017,114,170,134,-14,200,274,290,-24,202,157,-93,149,192,114,16,5,-5,130,117,-111,0,5,18,0,>75th,Multiple,unknown,No,High_spent_Medium_value_payments
CUS_0x39e0,2023-06-01,52.0,0,0.004101576396493794,0.12438819665475205,0.24615384614627223,1,0,0,1902,46,91,123,271,139,-8,195,74,275,264,73,-68,108,146,-131,68,30,135,148,-77,0,6,22,0,>75th,Multiple,Good,No,High_spent_Large_value_payments
CUS_0x39e5,2024-04-01,17.0,0,0.13068220085544605,0.5026161168883788,0.4285714285408163,1,0,1,2446,157,-4,9,118,55,115,29,30,132,247,69,249,45,73,321,247,43,201,126,184,0,4,14,0,25-50th,Multiple,Standard,NM,Low_spent_Medium_value_payments
CUS_0x39f8,2023-09-01,25.0,0,0.04392933665721412,0.6949854713286735,0.43979057588859954,1,0,0,2029,92,163,177,94,30,243,165,168,-183,59,140,-115,75,138,221,135,270,122,61,-26,0,9,35,0,25-50th,Credit-builder Loan,Good,No,Low_spent_Small_value_payments
CUS_0x39ff,2024-08-01,31.0,0,0.012167653846527054,0.1277296464085728,0.12631578946836566,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,0,50-75th,Unknown,unknown,No,High_spent_Large_value_payments
CUS_0x3a02,2024-06-01,35.0,0,0.05616348259835369,0.7049337608991074,0.127999999995904,1,0,0,1788,200,167,-14,149,116,62,157,-8,209,58,77,142,155,330,7,-174,-213,85,284,-1,0,6,22,0,>75th,Multiple,Good,No,!@9#%8
CUS_0x3a03,2023-01-01,32.0,1,0.03759389985387446,0.5145197472678738,0.824999999938125,1,0,0,2332,117,236,-40,158,-24,117,90,69,335,94,158,78,170,29,55,52,159,217,93,169,0,1,52,0,25-50th,Multiple,Standard,Yes,High_spent_Medium_value_payments
CUS_0x3a06,2024-12-01,32.0,0,0.04431569533842796,0.32721731450785607,0.07947019867233893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,48,0,50-75th,Multiple,Good,No,Low_spent_Large_value_payments
CUS_0x3a0b,2023-05-01,49.0,0,0.0036286015985787503,0.06294410211245403,0.20512820511768573,1,0,0,2301,156,88,125,147,92,105,-25,251,123,154,-19,163,197,76,354,-27,104,48,46,143,0,5,18,0,50-75th,Home Equity Loan,Good,No,Low_spent_Large_value_payments
CUS_0x3a15,2023-10-01,52.0,0,0.005830068960986627,0.07079020558041972,0.06896551723900118,1,0,0,1682,59,-2,-58,224,121,-51,47,59,50,100,56,188,102,231,58,21,67,116,54,240,0,10,39,0,>75th,Multiple,Good,No,High_spent_Medium_value_payments
CUS_0x3a1b,2023-07-01,43.0,0,0.05980672817370561,0.6051658774798953,0.1146496815242809,1,0,0,2613,240,96,60,188,171,345,152,-27,95,159,204,130,135,118,101,106,67,11,179,83,0,7,26,0,>75th,Multiple,unknown,No,Low_spent_Medium_value_payments
CUS_0x3a26,2024-09-01,29.0,0,0.055811166835574244,0.12047664415680902,0.7594936708283929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,35,0,25-50th,Multiple,unknown,Yes,Low_spent_Large_value_payments
CUS_0x3a28,2023-02-01,42.0,0,0.33821395922776354,1.132089355812726,1.74999999978125,1,0,0,2354,144,47,62,-9,195,82,285,82,201,109,-21,164,141,155,-12,237,233,28,153,78,0,2,5,0,<=25th,Multiple,Bad,Yes,Low_spent_Large_value_payments
CUS_0x3a30,2024-06-01,52.0,0,0.005756836562636855,0.34050018114608477,0.23076923075591718,1,0,0,2296,171,302,226,7,-9,159,129,72,-75,37,-140,141,240,105,181,226,49,228,188,59,0,6,22,0,25-50th,Multiple,Good,No,High_spent_Medium_value_payments
CUS_0x3a38,2023-02-01,40.0,0,0.04753735966821285,0.3484556098913882,0.9230769229349113,1,0,0,2508,28,-21,34,151,111,256,5,183,53,116,206,149,167,111,173,130,152,50,444,10,0,2,5,0,<=25th,Multiple,Standard,Yes,High_spent_Large_value_payments
CUS_0x3a39,2024-02-01,39.0,0,0.06671135596901423,0.5349876578347051,0.23762376236212138,1,0,0,1631,-30,87,68,24,-70,-28,78,209,101,225,215,149,101,262,-153,190,-27,145,177,-92,0,2,5,0,25-50th,Mortgage Loan,Good,NM,Low_spent_Medium_value_payments
CUS_0x3a3a,2024-08-01,53.0,0,0.011840365392080388,0.3032802795030964,0.2989323843288712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,0,50-75th,Unknown,Standard,Yes,!@9#%8
CUS_0x3a3b,2023-03-01,53.0,0,0.0026946936717323453,0.0883419228184882,0.23622047242978483,1,0,1,1012,-33,-69,12,84,160,260,78,50,-29,3,23,89,129,46,7,197,-153,43,110,5,0,3,9,0,50-75th,Unknown,unknown,No,Low_spent_Medium_value_payments
CUS_0x3a3d,2023-01-01,25.0,0,0.013705713501202432,0.327269359373491,0.21897810218019076,1,0,0,1031,120,62,-101,-136,184,167,76,-17,119,163,-76,67,2,41,76,4,57,-30,203,50,0,1,52,0,50-75th,Unknown,Good,No,Low_spent_Small_value_payments
CUS_0x3a3f,2023-06-01,52.0,0,0.014593303645194124,1.026324189126811,0.0,1,0,1,2024,-9,194,356,226,-61,-73,130,133,15,183,-57,156,84,103,247,59,193,-70,197,18,0,6,22,0,50-75th,Multiple,Standard,No,!@9#%8
CUS_0x3a40,2023-02-01,29.0,0,4.137305919667401E-4,0.12072675575335282,0.16551724137246135,1,0,0,1864,174,-35,0,38,49,157,67,133,263,182,127,104,21,53,161,35,155,46,28,106,0,2,5,0,50-75th,Multiple,Standard,Yes,Low_spent_Medium_value_payments
CUS_0x3a41,2023-11-01,42.0,0,0.009810050401993238,0.15754561575758397,0.12857142856591838,1,0,1,2264,82,195,42,214,102,42,104,-42,12,300,89,25,86,108,128,207,93,55,94,328,0,11,44,0,50-75th,Unknown,unknown,No,!@9#%8
CUS_0x3a43,2024-09-01,45.0,0,0.013663521806091558,0.25750107056069427,0.030075187969020298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,35,0,>75th,Multiple,unknown,NM,Low_spent_Small_value_payments
CUS_0x3a44,2023-04-01,16.0,0,2.3193109004339475E-4,8.223223682949991E-4,0.6666666665925925,1,0,0,2720,209,249,254,226,70,90,91,27,94,177,104,18,294,183,118,70,33,28,220,165,0,4,13,0,<=25th,Multiple,Bad,Yes,Low_spent_Small_value_payments
CUS_0x3a4d,2023-07-01,18.0,0,0.09150394794441827,0.27022206849588265,1.4399999998272,1,0,1,2589,203,196,-240,293,82,-78,158,174,255,246,222,145,156,-51,131,75,-16,15,354,269,0,7,26,0,<=25th,Multiple,Bad,Yes,Low_spent_Medium_value_payments
CUS_0x3a50,2024-11-01,36.0,0,0.3229715952927647,1.2036402896920002,0.6769230768814201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,44,0,25-50th,Multiple,Standard,Yes,Low_spent_Small_value_payments
CUS_0x3a55,2023-02-01,23.0,0,0.19059907670633291,0.633434176054121,1.466666666471111,1,0,0,2761,105,69,-22,227,193,65,173,292,144,151,150,230,160,122,83,79,120,142,100,178,0,2,5,0,<=25th,Multiple,unknown,Yes,!@9#%8
CUS_0x3a57,2024-04-01,39.0,0,0.011658250036143061,0.11987794507144463,0.06593406593189229,1,0,0,2599,-106,-9,10,-19,226,104,196,103,-19,264,321,157,138,218,168,212,186,123,278,48,0,4,14,0,>75th,Personal Loan,Good,No,High_spent_Large_value_payments
CUS_0x3a5b,2023-03-01,26.0,0,0.047620396861429465,0.7083522522413533,0.740740740685871,1,0,0,2245,84,289,136,244,15,11,211,138,115,85,61,57,157,172,55,-40,158,-16,61,252,0,3,9,0,25-50th,Multiple,Standard,Yes,Low_spent_Small_value_payments
CUS_0x3a69,2023-01-01,34.0,0,2.0603299999999998E12,1.0E13,0.4958677685704528,1,0,1,2720,188,88,77,-5,296,88,209,196,66,102,221,164,161,75,176,338,118,112,22,28,0,1,52,0,50-75th,Multiple,Standard,Yes,Low_spent_Large_value_payments
CUS_0x3a6c,2023-04-01,32.0,0,0.039537101475201154,0.13635034840240837,3.6923076911715977,1,0,0,1582,32,129,-104,-28,39,194,214,115,175,166,53,-34,204,170,138,-162,172,-31,96,44,0,4,13,0,<=25th,Multiple,Bad,Yes,High_spent_Large_value_payments
CUS_0x3a70,2025-01-01,31.0,0,0.005795817106030461,0.09352013918789268,0.5825242718107267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,25-50th,Multiple,Standard,Yes,Low_spent_Large_value_payments
CUS_0x3a71,2024-03-01,2593.0,0,8.617548893873462E-4,1.127951425899668,0.608695652120983,1,0,0,2284,273,173,186,262,151,43,196,-30,54,-4,69,60,34,156,161,33,283,71,115,-2,0,3,9,0,<=25th,Multiple,Standard,NM,!@9#%8
CUS_0x3a7e,2023-02-01,53.0,0,6.732640448394344E-4,0.14745160859383144,0.2911051212843847,1,0,0,1808,102,163,65,117,-14,197,60,80,116,39,162,86,58,113,183,115,70,-91,45,142,0,2,5,0,>75th,Multiple,unknown,No,High_spent_Small_value_payments
CUS_0x3a82,2023-01-01,46.0,0,5.158577213406947E-4,0.4903590507040825,0.5783132529702424,1,0,0,3116,-24,141,43,10,229,133,201,165,263,331,148,191,206,356,221,160,88,17,92,145,0,1,52,0,25-50th,Multiple,Standard,Yes,Low_spent_Large_value_payments
CUS_0x3a85,2024-02-01,29.0,0,0.006290557958116909,0.7854361291193543,0.12182741116009173,1,0,0,2443,129,-4,202,266,157,-5,135,136,270,42,172,240,-10,34,83,167,-72,251,189,61,0,2,5,0,25-50th,Unknown,Standard,No,Low_spent_Small_value_payments
CUS_0x3a86,2023-03-01,44.0,0,0.022305571938196895,0.16140533689974307,1.3928571427079082,1,0,0,2372,67,46,56,213,333,202,168,81,16,412,-70,153,101,73,45,267,5,82,25,97,0,3,9,0,<=25th,Multiple,unknown,Yes,Low_spent_Large_value_payments
CUS_0x3a93,2023-11-01,20.0,0,0.1352822131945749,0.6488480028133629,0.8842105262599446,1,0,0,2610,13,193,190,128,262,40,60,229,106,251,12,-120,84,251,145,76,100,230,133,227,0,11,44,0,25-50th,Multiple,unknown,Yes,Low_spent_Small_value_payments
CUS_0x3a94,2023-12-01,32.0,0,0.06390240558634452,0.44802606436430037,0.3499999999825,1,0,0,2070,41,128,125,-10,-38,20,29,175,153,202,130,23,132,279,132,109,168,239,39,-6,0,12,48,0,50-75th,Multiple,Standard,Yes,Low_spent_Small_value_payments
CUS_0x3a96,2024-10-01,46.0,0,0.07659301099832926,0.18664014883431682,6.39999999488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,40,0,<=25th,Multiple,Bad,Yes,High_spent_Medium_value_payments
CUS_0x3a99,2023-06-01,47.0,0,0.0033386366870915103,0.1202029410293973,0.0,1,0,0,2595,161,194,194,68,264,-54,310,-38,210,241,30,100,111,68,62,116,266,97,72,123,0,6,22,0,50-75th,Multiple,Good,No,Low_spent_Large_value_payments
CUS_0x3a9d,2023-10-01,23.0,0,0.005382610779242117,0.1127059504008149,0.12598425196453591,1,0,0,2006,184,49,190,261,148,-9,17,164,86,126,-36,107,-45,62,145,230,106,205,-69,85,0,10,39,0,>75th,Multiple,unknown,No,High_spent_Medium_value_payments
CUS_0x3a9e,2023-02-01,30.0,0,0.00889803809282425,0.10962090023314053,0.25668449197037374,1,0,0,1990,10,39,123,29,66,-1,200,196,140,174,75,94,-106,248,163,23,60,132,57,268,0,2,5,0,>75th,Multiple,unknown,No,!@9#%8
CUS_0x3aa1,2024-07-01,39.0,0,0.03833828854846154,0.20881648246964313,0.5517241378929846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,0,25-50th,Multiple,Standard,Yes,High_spent_Large_value_payments
CUS_0x3aa7,2024-07-01,26.0,0,0.014130575577370602,0.27155383921459375,0.21238938051969616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,0,50-75th,Mortgage Loan,Good,No,High_spent_Medium_value_payments
CUS_0x3aa8,2023-07-01,20.0,0,0.07773367909485426,0.4895622872545646,0.9130434781417769,1,0,0,3080,238,316,278,306,173,58,164,151,321,78,194,145,-39,6,148,130,150,192,-13,84,0,7,26,0,<=25th,Multiple,Bad,Yes,Low_spent_Small_value_payments
CUS_0x3aa9,2024-06-01,20.0,0,0.054588743018978474,0.1333146337340398,1.0076335876939573,1,0,0,1414,-90,84,172,83,178,83,44,402,139,9,21,60,84,-118,271,19,-5,-100,-1,79,0,6,22,0,<=25th,Multiple,Bad,Yes,High_spent_Large_value_payments
CUS_0x3aaa,2023-10-01,32.0,1,0.028601794315235303,0.1938710385361303,0.19999999999,1,0,0,2489,152,73,228,352,117,150,-74,128,237,7,315,112,105,75,127,-116,136,90,225,50,0,10,39,0,50-75th,Multiple,Standard,Yes,High_spent_Medium_value_payments
CUS_0x3aab,2023-10-01,44.0,0,0.2791963426278073,1.28944160086737,2.3376623372980263,1,0,0,2355,171,55,240,104,66,217,183,2,-44,192,327,55,17,-48,73,174,165,44,243,119,0,10,39,0,<=25th,Multiple,Standard,Yes,Low_spent_Small_value_payments
CUS_0x3abe,2023-12-01,32.0,1,0.02474512370539212,0.13949009118188085,0.5869565217008507,1,0,0,2206,58,157,160,222,168,111,39,214,237,247,49,71,110,71,179,-60,1,45,43,84,0,12,48,0,25-50th,Multiple,Standard,Yes,High_spent_Large_value_payments
CUS_0x3acc,2023-01-01,37.0,0,0.044263914474313215,0.3248370049118498,0.121621621616691,1,0,0,2438,269,-26,173,149,178,106,-144,18,320,154,-8,137,70,58,240,180,178,-44,193,237,0,1,52,0,50-75th,Multiple,unknown,Yes,Low_spent_Small_value_payments
CUS_0x3acd,2023-09-01,40.0,0,0.036207234294008996,0.20320593946575932,1.8378378376391526,1,0,0,2212,27,125,126,226,18,36,71,323,158,128,276,126,190,16,131,89,38,151,-77,34,0,9,35,0,<=25th,Multiple,Standard,Yes,High_spent_Medium_value_payments
CUS_0x3ace,2023-11-01,30.0,0,0.2108238588917042,0.5015364569357977,0.7692307691715976,1,0,0,1994,52,252,60,134,126,131,98,77,123,36,162,103,189,110,11,14,81,141,123,-29,0,11,44,0,25-50th,Multiple,Bad,Yes,High_spent_Small_value_payments
CUS_0x3ad0,2023-11-01,32.0,1,0.050842455172036234,0.34928384586661515,0.1052631578910434,1,0,0,2679,78,219,248,160,6,69,240,343,142,102,180,26,23,-47,36,204,173,197,91,189,0,11,44,0,>75th,Personal Loan,Good,No,High_spent_Medium_value_payments
CUS_0x3ad2,2024-06-01,34.0,0,0.004493838611838533,0.0886428635757956,0.1348314606696124,1,0,0,2400,234,51,126,24,235,-52,123,21,134,133,185,123,135,156,-18,213,206,36,274,61,0,6,22,0,>75th,Unknown,Good,No,High_spent_Small_value_payments
CUS_0x3ad4,2023-09-01,41.0,0,0.0025374084449827413,0.12384851840017286,0.20408163264473136,1,0,1,2813,215,38,175,164,155,171,74,155,281,154,389,151,57,112,195,17,63,-37,201,83,0,9,35,0,50-75th,Multiple,unknown,No,High_spent_Large_value_payments
CUS_0x3adb,2023-07-01,27.0,0,0.01206190893627385,0.09675690215361418,0.9056603772559629,1,0,0,976,63,4,66,143,-4,44,97,-15,81,22,-4,68,-66,17,61,-1,139,21,111,129,0,7,26,0,<=25th,Multiple,Standard,Yes,Low_spent_Medium_value_payments
CUS_0x3adc,2023-01-01,46.0,0,0.002736086406505752,0.15738201935609733,0.2564102563971072,1,0,0,2671,66,109,140,32,79,-46,136,63,103,292,123,23,353,226,120,-12,253,225,142,244,0,1,52,0,50-75th,Multiple,Standard,Yes,Low_spent_Small_value_payments
CUS_0x3ade,2024-02-01,29.0,0,0.022328042275132243,0.4999897502100957,0.0,1,0,0,2891,166,94,6,21,230,144,396,83,-8,115,85,128,68,195,200,50,95,172,286,365,0,2,5,0,>75th,Home Equity Loan,Good,No,High_spent_Medium_value_payments
CUS_0x3ae1,2023-12-01,42.0,0,0.020637895183640228,0.1555932990322695,1.052631578836565,1,0,0,2005,-49,15,196,240,204,-18,28,170,4,-70,53,144,1,205,371,68,-29,162,151,159,0,12,48,0,<=25th,Multiple,Bad,Yes,Low_spent_Small_value_payments
CUS_0x3ae3,2024-12-01,37.0,0,0.028581195570869994,0.39935161272156927,0.18556701030353917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,48,0,>75th,Multiple,Standard,No,High_spent_Medium_value_payments
CUS_0x3ae5,2023-06-01,37.0,0,0.009498200367346008,0.07826531503511076,0.20749279538187343,1,0,0,1397,-16,244,-82,48,173,-126,-104,110,103,203,201,77,56,-64,74,79,34,21,65,301,0,6,22,0,>75th,Credit-builder Loan,Good,No,High_spent_Medium_value_payments
CUS_0x3ae7,2024-07-01,44.0,0,0.055974284761969646,0.23979147733130696,1.1999999998559998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,0,<=25th,Multiple,Bad,Yes,High_spent_Small_value_payments
CUS_0x3ae9,2023-03-01,34.0,0,0.006575126440177797,0.08471136128446749,0.22580645160561916,1,0,1,1581,-42,29,-54,29,-154,-113,55,98,285,106,161,72,87,175,220,81,90,252,108,96,0,3,9,0,>75th,Multiple,Good,No,High_spent_Large_value_payments
CUS_0x3aeb,2024-06-01,28.0,0,1.4068499999999998E12,1.0E13,0.599999999964,1,0,0,1972,-27,-105,-156,24,3,162,216,282,105,209,119,139,124,232,303,-69,118,26,100,167,0,6,22,0,25-50th,Unknown,Standard,Yes,High_spent_Small_value_payments
CUS_0x3af5,2023-01-01,32.0,0,0.06227345603911771,0.22480174733901667,0.6530612244364848,1,0,0,3223,259,130,111,159,96,108,167,324,201,277,181,303,256,231,59,95,-107,109,244,20,0,1,52,0,<=25th,Multiple,Bad,Yes,Low_spent_Small_value_payments
CUS_0x3af9,2024-01-01,21.0,0,1.3442999999999998E12,1.0E13,0.0,1,0,0,2099,176,208,64,69,215,53,60,-62,244,231,250,169,119,87,176,58,108,57,-199,16,0,1,1,0,25-50th,Multiple,Good,No,High_spent_Medium_value_payments
CUS_0x3afa,2024-02-01,38.0,0,0.1743198144636249,0.4871255161703513,2.5714285709877553,1,0,0,2273,134,76,142,34,205,120,124,43,106,75,190,42,304,53,123,3,96,29,108,266,0,2,5,0,<=25th,Multiple,Bad,Yes,!@9#%8
CUS_0x3afb,2024-08-01,52.0,0,0.009766777633348269,0.08013963530054703,0.06521739130222116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,0,>75th,Home Equity Loan,unknown,No,High_spent_Large_value_payments
CUS_0x3afc,2023-03-01,37.0,0,0.007032587130693593,0.08306368783669277,0.03582089552110492,1,0,0,2449,120,311,164,261,71,159,156,-45,92,-74,2,-88,166,281,-45,249,245,149,29,246,0,3,9,0,>75th,Unknown,unknown,No,Low_spent_Medium_value_payments
CUS_0x3b01,2025-01-01,27.0,0,0.19588538859603744,1.2971253755986982,0.627450980342945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,25-50th,Multiple,Standard,Yes,!@9#%8
CUS_0x3b04,2024-01-01,33.0,0,0.01580791450929267,0.9592763219426343,0.23204419888733555,1,0,0,2495,165,209,154,27,56,241,209,31,247,40,-7,87,-52,-30,163,195,172,232,215,141,0,1,1,0,>75th,Multiple,Standard,Yes,High_spent_Small_value_payments
CUS_0x3b06,2024-11-01,45.0,0,0.03884216105183787,0.6654017379627551,0.08510638297510185,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,44,0,50-75th,Unknown,Good,NM,High_spent_Medium_value_payments
CUS_0x3b10,2023-01-01,22.0,0,0.0024469869342501126,0.19937968990875193,0.030379746834520115,1,0,0,2100,-20,63,-24,207,217,15,235,171,-6,255,28,83,28,255,106,220,69,250,-85,33,0,1,52,0,>75th,Multiple,Standard,NM,High_spent_Medium_value_payments
CUS_0x3b11,2024-03-01,27.0,0,0.004530836041747714,0.27890649687582114,1.0909090907603307,1,0,0,1886,249,119,137,54,92,187,-19,162,16,182,127,144,126,223,7,146,-50,25,10,-51,0,3,9,0,<=25th,Multiple,Standard,Yes,Low_spent_Medium_value_payments
CUS_0x3b15,2024-01-01,53.0,0,0.007141027484228462,0.15310950866699105,0.3116883116721201,1,0,0,2096,159,278,115,107,134,139,77,60,255,116,124,92,197,100,43,-39,138,-35,125,-89,0,1,1,0,50-75th,Mortgage Loan,Standard,No,High_spent_Medium_value_payments
CUS_0x3b1b,2024-10-01,30.0,0,0.002669982280858128,0.12358168390919361,0.031578947367423824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,40,0,>75th,Multiple,Good,No,High_spent_Medium_value_payments
CUS_0x3b1f,2023-06-01,21.0,0,0.058430253782152254,0.22674101958180282,0.5029940119399047,1,0,0,1473,25,-59,100,88,145,118,-5,85,169,-119,27,-80,122,-90,9,301,-8,193,95,357,0,6,22,0,25-50th,Multiple,Standard,Yes,Low_spent_Small_value_payments
CUS_0x3b20,2023-04-01,53.0,0,0.01793464353101492,0.27137108340291005,0.15946843853184844,1,0,0,2543,128,61,34,-10,39,123,123,226,202,245,159,11,2,110,252,234,165,154,130,155,0,4,13,0,50-75th,Multiple,Good,No,High_spent_Small_value_payments
CUS_0x3b21,2024-11-01,35.0,0,0.23407725017246167,1.2030675817197247,2.0487804875050566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,44,0,<=25th,Multiple,Standard,Yes,Low_spent_Large_value_payments
